"id","path__x","path__y","labelName"
"","21.22","82.29",""
"","21.22","82.27",""
"","21.23","82.25",""
"","21.23","82.23",""
"","21.24","82.21",""
"","21.25","82.19",""
"","21.26","82.19",""
"","21.26","82.17",""
"","21.27","82.17",""
"","21.27","82.15",""
"","21.28","82.15",""
"","21.29","82.13",""
"","21.3","82.11",""
"","21.3","82.09",""
"","21.31","82.09",""
"","21.32","82.07",""
"","21.32","82.04",""
"","21.33","82.04",""
"","21.33","82.02",""
"","21.34","82",""
"","21.35","81.98",""
"","21.35","81.96",""
"","21.36","81.96",""
"","21.36","81.94",""
"","21.36","81.92",""
"","21.35","81.92",""
"","21.35","81.9",""
"","21.34","81.9",""
"","21.33","81.88",""
"","21.32","81.88",""
"","21.31","81.86",""
"","21.3","81.86",""
"","21.3","81.84",""
"","21.29","81.84",""
"","21.28","81.84",""
"","21.27","81.82",""
"","21.26","81.8",""
"","21.25","81.8",""
"","21.24","81.8",""
"","21.23","81.78",""
"","21.22","81.78",""
"","21.22","81.76",""
"","21.21","81.74",""
"","21.2","81.74",""
"","21.19","81.72",""
"","21.19","81.7",""
"","21.18","81.7",""
"","21.17","81.68",""
"","21.17","81.66",""
"","21.16","81.64",""
"","21.16","81.62",""
"","21.15","81.58",""
"","21.15","81.56",""
"","21.15","81.54",""
"","21.15","81.5",""
"","21.15","81.48",""
"","21.15","81.44",""
"","21.14","81.4",""
"","21.14","81.38",""
"","21.14","81.34",""
"","21.14","81.32",""
"","21.13","81.27",""
"","21.13","81.23",""
"","21.13","81.21",""
"","21.13","81.17",""
"","21.13","81.13",""
"","21.13","81.11",""
"","21.13","81.07",""
"","21.13","81.03",""
"","21.13","80.99",""
"","21.14","80.97",""
"","21.14","80.93",""
"","21.15","80.91",""
"","21.15","80.87",""
"","21.15","80.83",""
"","21.15","80.81",""
"","21.16","80.79",""
"","21.16","80.75",""
"","21.16","80.73",""
"","21.17","80.71",""
"","21.18","80.69",""
"","21.18","80.67",""
"","21.19","80.65",""
"","21.19","80.61",""
"","21.2","80.59",""
"","21.2","80.57",""
"","21.21","80.54",""
"","21.22","80.52",""
"","21.22","80.5",""
"","21.22","80.48",""
"","21.23","80.46",""
"","21.24","80.44",""
"","21.25","80.42",""
"","21.26","80.4",""
"","21.27","80.38",""
"","21.28","80.38",""
"","21.29","80.36",""
"","21.3","80.36",""
"","21.3","80.34",""
"","21.31","80.34",""
"","21.32","80.34",""
"","21.34","80.32",""
"","21.35","80.32",""
"","21.36","80.32",""
"","21.37","80.32",""
"","21.38","80.32",""
"","21.39","80.3",""
"","21.4","80.3",""
"","21.42","80.28",""
"","21.43","80.28",""
"","21.44","80.28",""
"","21.45","80.28",""
"","21.46","80.26",""
"","21.48","80.26",""
"","21.49","80.26",""
"","21.51","80.26",""
"","21.52","80.26",""
"","21.54","80.28",""
"","21.55","80.28",""
"","21.56","80.3",""
"","21.57","80.3",""
"","21.58","80.32",""
"","21.59","80.34",""
"","21.59","80.36",""
"","21.6","80.36",""
"","21.61","80.38",""
"","21.62","80.38",""
"","21.63","80.38",""
"","21.63","80.4",""
"","21.64","80.4",""
"","21.65","80.4",""
"","21.66","80.4",""
"","21.67","80.4",""
"","21.67","80.38",""
"","21.68","80.38",""
"","21.68","80.36",""
"","21.68","80.34",""
"","21.69","80.32",""
"","21.69","80.3",""
"","21.69","80.28",""
"","21.7","80.26",""
"","21.7","80.24",""
"","21.7","80.22",""
"","21.71","80.2",""
"","21.71","80.16",""
"","21.71","80.14",""
"","21.71","80.12",""
"","21.72","80.1",""
"","21.72","80.06",""
"","21.72","80.04",""
"","21.72","80.02",""
"","21.72","79.98",""
"","21.72","79.96",""
"","21.72","79.94",""
"","21.72","79.9",""
"","21.72","79.88",""
"","21.72","79.86",""
"","21.72","79.84",""
"","21.72","79.79",""
"","21.71","79.77",""
"","21.71","79.75",""
"","21.71","79.71",""
"","21.71","79.69",""
"","21.71","79.67",""
"","21.7","79.63",""
"","21.7","79.61",""
"","21.7","79.57",""
"","21.7","79.55",""
"","21.69","79.53",""
"","21.69","79.49",""
"","21.68","79.47",""
"","21.68","79.45",""
"","21.67","79.43",""
"","21.67","79.41",""
"","21.66","79.37",""
"","21.66","79.35",""
"","21.66","79.33",""
"","21.65","79.31",""
"","21.65","79.29",""
"","21.64","79.27",""
"","21.63","79.25",""
"","21.62","79.23",""
"","21.61","79.21",""
"","21.6","79.19",""
"","21.59","79.19",""
"","21.59","79.17",""
"","21.58","79.15",""
"","21.57","79.13",""
"","21.55","79.11",""
"","21.54","79.09",""
"","21.53","79.07",""
"","21.52","79.04",""
"","21.51","79.02",""
"","21.5","78.98",""
"","21.49","78.96",""
"","21.48","78.94",""
"","21.47","78.92",""
"","21.45","78.88",""
"","21.44","78.86",""
"","21.44","78.84",""
"","21.43","78.82",""
"","21.42","78.8",""
"","21.4","78.78",""
"","21.39","78.76",""
"","21.38","78.74",""
"","21.37","78.72",""
"","21.36","78.7",""
"","21.35","78.68",""
"","21.33","78.66",""
"","21.32","78.64",""
"","21.3","78.64",""
"","21.3","78.62",""
"","21.28","78.6",""
"","21.27","78.58",""
"","21.26","78.56",""
"","21.24","78.56",""
"","21.23","78.54",""
"","21.22","78.52",""
"","21.22","78.5",""
"","21.21","78.48",""
"","21.19","78.46",""
"","21.18","78.44",""
"","21.17","78.42",""
"","21.16","78.4",""
"","21.15","78.38",""
"","21.14","78.38",""
"","21.13","78.36",""
"","21.12","78.34",""
"","21.11","78.32",""
"","21.1","78.32",""
"","21.08","78.3",""
"","21.07","78.3",""
"","21.07","78.27",""
"","21.06","78.25",""
"","21.04","78.25",""
"","21.03","78.23",""
"","21.02","78.23",""
"","21.01","78.21",""
"","21","78.21",""
"","20.99","78.19",""
"","20.98","78.17",""
"","20.97","78.17",""
"","20.96","78.15",""
"","20.95","78.13",""
"","20.93","78.11",""
"","20.92","78.09",""
"","20.91","78.07",""
"","20.9","78.05",""
"","20.89","78.03",""
"","20.88","78.01",""
"","20.87","77.99",""
"","20.87","77.97",""
"","20.86","77.95",""
"","20.85","77.93",""
"","20.85","77.91",""
"","20.84","77.89",""
"","20.83","77.87",""
"","20.82","77.85",""
"","20.81","77.83",""
"","20.8","77.81",""
"","20.79","77.77",""
"","20.78","77.75",""
"","20.78","77.73",""
"","20.77","77.71",""
"","20.76","77.69",""
"","20.74","77.65",""
"","20.73","77.63",""
"","20.72","77.61",""
"","20.71","77.57",""
"","20.71","77.55",""
"","20.7","77.52",""
"","20.69","77.5",""
"","20.68","77.48",""
"","20.68","77.46",""
"","20.67","77.44",""
"","20.66","77.42",""
"","20.65","77.4",""
"","20.64","77.36",""
"","20.63","77.34",""
"","20.63","77.32",""
"","20.63","77.3",""
"","20.62","77.28",""
"","20.61","77.26",""
"","20.61","77.22",""
"","20.6","77.2",""
"","20.59","77.18",""
"","20.59","77.16",""
"","20.58","77.14",""
"","20.58","77.12",""
"","20.57","77.1",""
"","20.57","77.08",""
"","20.57","77.06",""
"","20.56","77.04",""
"","20.56","77.02",""
"","20.56","77",""
"","20.56","76.98",""
"","20.56","76.96",""
"","20.56","76.92",""
"","20.56","76.9",""
"","20.56","76.88",""
"","20.56","76.86",""
"","20.57","76.84",""
"","20.57","76.82",""
"","20.58","76.8",""
"","20.58","76.77",""
"","20.59","76.75",""
"","20.59","76.73",""
"","20.6","76.71",""
"","20.61","76.69",""
"","20.62","76.67",""
"","20.63","76.65",""
"","20.63","76.63",""
"","20.64","76.61",""
"","20.66","76.59",""
"","20.68","76.57",""
"","20.69","76.55",""
"","20.71","76.53",""
"","20.72","76.49",""
"","20.73","76.47",""
"","20.75","76.45",""
"","20.77","76.43",""
"","20.78","76.41",""
"","20.8","76.39",""
"","20.81","76.39",""
"","20.83","76.37",""
"","20.85","76.35",""
"","20.86","76.35",""
"","20.88","76.33",""
"","20.89","76.33",""
"","20.91","76.33",""
"","20.93","76.33",""
"","20.94","76.33",""
"","20.96","76.33",""
"","20.97","76.33",""
"","20.99","76.33",""
"","21","76.33",""
"","21.02","76.33",""
"","21.04","76.33",""
"","21.06","76.33",""
"","21.07","76.33",""
"","21.09","76.33",""
"","21.11","76.33",""
"","21.13","76.35",""
"","21.15","76.35",""
"","21.16","76.35",""
"","21.18","76.37",""
"","21.2","76.37",""
"","21.22","76.39",""
"","21.23","76.39",""
"","21.25","76.41",""
"","21.27","76.41",""
"","21.29","76.43",""
"","21.3","76.45",""
"","21.32","76.47",""
"","21.33","76.47",""
"","21.35","76.49",""
"","21.37","76.51",""
"","21.38","76.51",""
"","21.4","76.53",""
"","21.42","76.55",""
"","21.44","76.55",""
"","21.45","76.57",""
"","21.46","76.57",""
"","21.48","76.59",""
"","21.5","76.59",""
"","21.52","76.61",""
"","21.53","76.61",""
"","21.55","76.63",""
"","21.57","76.65",""
"","21.59","76.65",""
"","21.6","76.67",""
"","21.62","76.69",""
"","21.63","76.69",""
"","21.65","76.71",""
"","21.66","76.73",""
"","21.67","76.75",""
"","21.69","76.77",""
"","21.71","76.8",""
"","21.72","76.82",""
"","21.74","76.84",""
"","21.75","76.86",""
"","21.76","76.86",""
"","21.77","76.88",""
"","21.79","76.9",""
"","21.81","76.92",""
"","21.82","76.94",""
"","21.83","76.94",""
"","21.85","76.96",""
"","21.86","76.96",""
"","21.87","76.98",""
"","21.88","76.98",""
"","21.89","77",""
"","21.9","77.02",""
"","21.91","77.02",""
"","21.92","77.04",""
"","21.93","77.04",""
"","21.94","77.06",""
"","21.95","77.06",""
"","21.96","77.08",""
"","21.97","77.1",""
"","21.98","77.1",""
"","21.99","77.12",""
"","22","77.12",""
"","22.01","77.14",""
"","22.02","77.16",""
"","22.03","77.16",""
"","22.03","77.18",""
"","22.04","77.2",""
"","22.05","77.22",""
"","22.06","77.22",""
"","22.06","77.24",""
"","22.07","77.24",""
"","22.07","77.26",""
"","22.08","77.28",""
"","22.09","77.3",""
"","22.1","77.32",""
"","22.1","77.34",""
"","22.11","77.36",""
"","22.12","77.38",""
"","22.13","77.4",""
"","22.13","77.42",""
"","22.14","77.44",""
"","22.14","77.46",""
"","22.15","77.46",""
"","22.15","77.48",""
"","22.16","77.48",""
"","22.16","77.5",""
"","22.16","77.52",""
"","22.17","77.52",""
"","22.18","77.52",""
"","22.18","77.5",""
"","22.19","77.48",""
"","22.19","77.46",""
"","22.2","77.46",""
"","22.2","77.44",""
"","22.21","77.42",""
"","22.22","77.4",""
"","22.23","77.4",""
"","22.23","77.38",""
"","22.24","77.38",""
"","22.24","77.36",""
"","22.25","77.36",""
"","22.25","77.34",""
"","22.25","77.32",""
"","22.26","77.3",""
"","22.27","77.3",""
"","22.27","77.28",""
"","22.28","77.28",""
"","22.28","77.26",""
"","22.29","77.26",""
"","22.3","77.26",""
"","22.3","77.24",""
"","22.31","77.24",""
"","22.32","77.24",""
"","22.33","77.24",""
"","22.33","77.26",""
"","22.34","77.26",""
"","22.34","77.28",""
"","22.35","77.28",""
"","22.35","77.3",""
"","22.36","77.3",""
"","22.36","77.32",""
"","22.37","77.32",""
"","22.37","77.34",""
"","22.38","77.34",""
"","22.38","77.32",""
"","22.39","77.32",""
"","22.39","77.3",""
"","22.39","77.28",""
"","22.4","77.28",""
"","22.4","77.26",""
"","22.4","77.24",""
"","22.4","77.22",""
"","22.41","77.2",""
"","22.41","77.18",""
"","22.42","77.18",""
"","22.42","77.16",""
"","22.43","77.14",""
"","22.44","77.12",""
"","22.44","77.1",""
"","22.45","77.1",""
"","22.46","77.08",""
"","22.47","77.06",""
"","22.47","77.04",""
"","22.48","77.02",""
"","22.49","77.02",""
"","22.49","77",""
"","22.5","77",""
"","22.51","76.98",""
"","22.52","76.96",""
"","22.53","76.94",""
"","22.54","76.92",""
"","22.55","76.92",""
"","22.55","76.9",""
"","22.56","76.88",""
"","22.56","76.86",""
"","22.57","76.86",""
"","22.58","76.84",""
"","22.59","76.82",""
"","22.59","76.8",""
"","22.6","76.8",""
"","22.6","76.77",""
"","22.61","76.77",""
"","22.62","76.75",""
"","22.62","76.73",""
"","22.63","76.73",""
"","22.63","76.71",""
"","22.64","76.71",""
"","22.65","76.69",""
"","22.66","76.69",""
"","22.66","76.67",""
"","22.67","76.67",""
"","22.67","76.65",""
"","22.68","76.65",""
"","22.69","76.65",""
"","22.7","76.65",""
"","22.71","76.63",""
"","22.72","76.63",""
"","22.73","76.61",""
"","22.74","76.61",""
"","22.75","76.61",""
"","22.76","76.61",""
"","22.77","76.61",""
"","22.78","76.63",""
"","22.78","76.65",""
"","22.79","76.65",""
"","22.8","76.67",""
"","22.81","76.67",""
"","22.82","76.67",""
"","22.83","76.67",""
"","22.83","76.69",""
"","22.84","76.69",""
"","22.84","76.71",""
"","22.84","76.73",""
"","22.85","76.75",""
"","22.85","76.77",""
"","22.86","76.77",""
"","22.86","76.8",""
"","22.87","76.82",""
"","22.88","76.84",""
"","22.89","76.84",""
"","22.89","76.86",""
"","22.9","76.86",""
"","22.91","76.86",""
"","22.91","76.88",""
"","22.92","76.88",""
"","22.93","76.9",""
"","22.94","76.9",""
"","22.95","76.92",""
"","22.96","76.94",""
"","22.97","76.94",""
"","22.98","76.96",""
"","22.98","76.98",""
"","22.99","76.98",""
"","22.99","77",""
"","23","77.02",""
"","23.01","77.02",""
"","23.01","77.04",""
"","23.02","77.04",""
"","23.03","77.06",""
"","23.04","77.08",""
"","23.05","77.08",""
"","23.06","77.1",""
"","23.06","77.12",""
"","23.07","77.12",""
"","23.08","77.14",""
"","23.09","77.16",""
"","23.09","77.18",""
"","23.1","77.18",""
"","23.1","77.2",""
"","23.11","77.22",""
"","23.11","77.24",""
"","23.11","77.26",""
"","23.11","77.28",""
"","23.11","77.3",""
"","23.11","77.32",""
"","23.1","77.32",""
"","23.09","77.34",""
"","23.08","77.36",""
"","23.07","77.38",""
"","23.06","77.38",""
"","23.06","77.4",""
"","23.05","77.42",""
"","23.04","77.42",""
"","23.03","77.44",""
"","23.02","77.44",""
"","23.01","77.46",""
"","23","77.46",""
"","22.99","77.46",""
"","22.98","77.46",""
"","22.97","77.46",""
"","22.96","77.46",""
"","22.95","77.48",""
"","22.94","77.48",""
"","22.93","77.48",""
"","22.92","77.48",""
"","22.91","77.48",""
"","22.9","77.48",""
"","22.89","77.46",""
"","22.88","77.46",""
"","22.87","77.46",""
"","22.86","77.46",""
"","22.86","77.48",""
"","22.85","77.48",""
"","22.84","77.48",""
"","22.84","77.5",""
"","22.83","77.5",""
"","22.83","77.52",""
"","22.82","77.52",""
"","22.82","77.55",""
"","22.81","77.55",""
"","22.81","77.57",""
"","22.81","77.59",""
"","22.8","77.61",""
"","22.8","77.63",""
"","22.8","77.65",""
"","22.8","77.67",""
"","22.8","77.69",""
"","22.8","77.71",""
"","22.8","77.73",""
"","22.8","77.75",""
"","22.8","77.77",""
"","22.8","77.79",""
"","22.81","77.81",""
"","22.82","77.83",""
"","22.82","77.85",""
"","22.83","77.85",""
"","22.83","77.87",""
"","22.84","77.87",""
"","22.84","77.89",""
"","22.85","77.89",""
"","22.85","77.91",""
"","22.86","77.91",""
"","22.87","77.91",""
"","22.88","77.91",""
"","22.89","77.91",""
"","22.9","77.91",""
"","22.91","77.91",""
"","22.92","77.91",""
"","22.93","77.91",""
"","22.94","77.91",""
"","22.95","77.91",""
"","22.96","77.91",""
"","22.97","77.91",""
"","22.98","77.91",""
"","22.99","77.91",""
"","23","77.89",""
"","23.01","77.89",""
"","23.02","77.89",""
"","23.03","77.89",""
"","23.04","77.89",""
"","23.05","77.89",""
"","23.06","77.89",""
"","23.07","77.89",""
"","23.08","77.89",""
"","23.09","77.89",""
"","23.1","77.89",""
"","23.1","77.91",""
"","23.11","77.91",""
"","23.12","77.91",""
"","23.13","77.93",""
"","23.14","77.93",""
"","23.15","77.95",""
"","23.16","77.95",""
"","23.17","77.97",""
"","23.18","77.97",""
"","23.18","77.99",""
"","23.19","77.99",""
"","23.19","78.01",""
"","23.19","78.03",""
"","23.2","78.03",""
"","23.2","78.05",""
"","23.21","78.07",""
"","23.21","78.09",""
"","23.21","78.11",""
"","23.21","78.13",""
"","23.21","78.15",""
"","23.21","78.17",""
"","23.22","78.19",""
"","23.22","78.21",""
"","23.22","78.23",""
"","23.23","78.23",""
"","23.23","78.25",""
"","23.23","78.27",""
"","23.24","78.27",""
"","23.24","78.3",""
"","23.24","78.32",""
"","23.25","78.32",""
"","23.25","78.34",""
"","23.26","78.36",""
"","23.26","78.38",""
"","23.27","78.38",""
"","23.27","78.4",""
"","23.28","78.42",""
"","23.28","78.44",""
"","23.28","78.46",""
"","23.28","78.48",""
"","23.28","78.5",""
"","23.28","78.52",""
"","23.28","78.54",""
"","23.28","78.56",""
"","23.28","78.58",""
"","23.28","78.6",""
"","23.28","78.62",""
"","23.28","78.64",""
"","23.28","78.66",""
"","23.28","78.68",""
"","23.28","78.7",""
"","23.28","78.72",""
"","23.28","78.74",""
"","23.28","78.76",""
"","23.28","78.78",""
"","23.27","78.8",""
"","23.27","78.82",""
"","23.27","78.84",""
"","23.27","78.86",""
"","23.28","78.88",""
"","23.28","78.9",""
"","23.29","78.9",""
"","23.3","78.9",""
"","23.31","78.9",""
"","23.32","78.9",""
"","23.33","78.9",""
"","23.34","78.9",""
"","23.35","78.9",""
"","23.36","78.9",""
"","23.37","78.9",""
"","23.38","78.88",""
"","23.39","78.88",""
"","23.4","78.86",""
"","23.41","78.86",""
"","23.42","78.84",""
"","23.43","78.82",""
"","23.44","78.8",""
"","23.45","78.8",""
"","23.46","78.78",""
"","23.47","78.76",""
"","23.48","78.76",""
"","23.49","78.74",""
"","23.5","78.74",""
"","23.51","78.72",""
"","23.52","78.7",""
"","23.53","78.7",""
"","23.54","78.68",""
"","23.55","78.66",""
"","23.56","78.64",""
"","23.57","78.64",""
"","23.58","78.62",""
"","23.58","78.6",""
"","23.59","78.58",""
"","23.6","78.56",""
"","23.61","78.54",""
"","23.62","78.52",""
"","23.63","78.52",""
"","23.64","78.5",""
"","23.65","78.48",""
"","23.65","78.46",""
"","23.66","78.44",""
"","23.66","78.42",""
"","23.67","78.4",""
"","23.68","78.38",""
"","23.69","78.36",""
"","23.7","78.34",""
"","23.71","78.32",""
"","23.72","78.3",""
"","23.72","78.27",""
"","23.72","78.25",""
"","23.73","78.23",""
"","23.73","78.19",""
"","23.74","78.17",""
"","23.75","78.15",""
"","23.75","78.13",""
"","23.76","78.11",""
"","23.76","78.07",""
"","23.76","78.05",""
"","23.77","78.03",""
"","23.77","77.99",""
"","23.78","77.97",""
"","23.78","77.93",""
"","23.78","77.91",""
"","23.79","77.89",""
"","23.79","77.85",""
"","23.79","77.83",""
"","23.79","77.79",""
"","23.8","77.75",""
"","23.8","77.73",""
"","23.8","77.69",""
"","23.8","77.67",""
"","23.8","77.63",""
"","23.8","77.59",""
"","23.8","77.55",""
"","23.8","77.52",""
"","23.81","77.48",""
"","23.81","77.46",""
"","23.81","77.42",""
"","23.82","77.38",""
"","23.82","77.34",""
"","23.82","77.32",""
"","23.83","77.28",""
"","23.83","77.24",""
"","23.83","77.22",""
"","23.84","77.18",""
"","23.84","77.14",""
"","23.85","77.12",""
"","23.85","77.1",""
"","23.86","77.06",""
"","23.86","77.04",""
"","23.87","77.02",""
"","23.88","77",""
"","23.89","76.98",""
"","23.9","76.96",""
"","23.91","76.96",""
"","23.92","76.94",""
"","23.93","76.94",""
"","23.94","76.92",""
"","23.96","76.92",""
"","23.97","76.92",""
"","23.98","76.92",""
"","23.99","76.92",""
"","24","76.92",""
"","24.01","76.92",""
"","24.02","76.92",""
"","24.04","76.92",""
"","24.05","76.92",""
"","24.07","76.92",""
"","24.09","76.92",""
"","24.11","76.92",""
"","24.13","76.92",""
"","24.15","76.92",""
"","24.16","76.92",""
"","24.18","76.92",""
"","24.2","76.92",""
"","24.22","76.94",""
"","24.24","76.94",""
"","24.26","76.96",""
"","24.28","76.96",""
"","24.3","76.98",""
"","24.31","76.98",""
"","24.33","77",""
"","24.34","77",""
"","24.36","77.02",""
"","24.38","77.04",""
"","24.4","77.06",""
"","24.41","77.08",""
"","24.43","77.1",""
"","24.44","77.1",""
"","24.46","77.12",""
"","24.46","77.14",""
"","24.47","77.16",""
"","24.48","77.18",""
"","24.5","77.2",""
"","24.51","77.22",""
"","24.52","77.24",""
"","24.53","77.28",""
"","24.54","77.3",""
"","24.55","77.32",""
"","24.56","77.34",""
"","24.57","77.36",""
"","24.58","77.4",""
"","24.6","77.42",""
"","24.61","77.46",""
"","24.61","77.48",""
"","24.62","77.52",""
"","24.63","77.55",""
"","24.64","77.59",""
"","24.65","77.63",""
"","24.66","77.67",""
"","24.68","77.69",""
"","24.68","77.73",""
"","24.69","77.77",""
"","24.7","77.81",""
"","24.71","77.85",""
"","24.72","77.89",""
"","24.73","77.93",""
"","24.75","77.97",""
"","24.75","78.01",""
"","24.76","78.05",""
"","24.77","78.09",""
"","24.78","78.13",""
"","24.79","78.19",""
"","24.8","78.23",""
"","24.82","78.27",""
"","24.83","78.32",""
"","24.83","78.38",""
"","24.84","78.42",""
"","24.85","78.46",""
"","24.86","78.5",""
"","24.87","78.54",""
"","24.88","78.58",""
"","24.88","78.64",""
"","24.89","78.68",""
"","24.9","78.72",""
"","24.9","78.78",""
"","24.9","78.82",""
"","24.9","78.86",""
"","24.9","78.92",""
"","24.9","78.96",""
"","24.9","79",""
"","24.9","79.07",""
"","24.9","79.11",""
"","24.9","79.15",""
"","24.9","79.21",""
"","24.9","79.25",""
"","24.89","79.29",""
"","24.88","79.35",""
"","24.87","79.39",""
"","24.86","79.43",""
"","24.85","79.49",""
"","24.83","79.53",""
"","24.82","79.59",""
"","24.81","79.63",""
